ticker,ts,outcome_ms,label,pnl,features
KXBTC15M-26AUG171015-15,1786975260000,1786975680000,0,-0.22000000000000003,"[0.7413422933813221,0.7413422933813221,1,0.9333333333333333,6.666666666666665,1.763245710014759,0,27.286356948496064,0.6682908555879685,0.45,1,1.0000000000000009,1.0000000000000009,101,-1.0000000000000009,1,0,0,1,1,0,0.07483225795307007,0.2629602809152365,0.44,-3.9720000000000084,1,55.42799999999999]"
KXBTC15M-26AUG171030-30,1786976220000,1786976400000,0,-0.06,"[1.2262670102897364,1.2262670102897364,1,0.8666666666666667,13.33333333333333,1.293741986918067,0,41.96205046431103,0.8456964037144882,0.51,1,1.0000000000000009,1.0000000000000009,101,-1.0000000000000009,1,0,0,1,1,0,0.09532565985427832,0.12892174299306003,0.43137254901960786,-4.192000000000007,-1,55.20799999999999]"
KXBTC15M-26AUG171100-00,1786977960000,1786978200000,1,0.376,"[1.123840700025477,1.123840700025477,1,0.9333333333333333,6.666666666666665,1.6725831315410382,0,13.597789868526325,0.7566298311421055,0.53,1,1.0000000000000009,1.0000000000000009,101,-1.0000000000000009,1,0,0,1,0,1,0.039603779616999124,-0.16588743659586846,0.4230769230769231,-4.2520000000000095,-2,55.14799999999999]"
KXBTC15M-26AUG171130-30,1786979820000,1786980060000,0,-0.18000000000000002,"[0.6691395532760911,0.6691395532760911,1,0.8666666666666667,13.33333333333333,1.9572878627854229,0,24.15943976157933,0.6432755180926346,0.45,1,1.0000000000000009,1.0000000000000009,101,-1.0000000000000009,1,0,0,1,1,0,0.2645474481460003,0.3937097603962991,0.4339622641509434,-3.876000000000012,1,55.52399999999999]"
KXBTC15M-26AUG171145-45,1786980660000,1786981080000,1,0.22999999999999998,"[0.8456035956589121,0.8456035956589121,1,0.9333333333333333,6.666666666666665,2.4312712519595476,1,15.07253181438485,0.6405802545150788,0.52,1,1.0000000000000009,1.0000000000000009,101,-1.0000000000000009,1,0,0,1,1,0,0.2827248817342802,0.26324373633928033,0.42592592592592593,-4.056000000000012,-1,55.34399999999999]"
KXBTC15M-26AUG171315-15,1786986060000,1786986360000,0,-0.21000000000000002,"[0.7410815795339615,0.7410815795339615,1,0.9333333333333333,6.666666666666665,0.9779105510123067,0,27.36031300270635,0.7836031300270635,0.51,1,1.0000000000000009,1.0000000000000009,101,-1.0000000000000009,1,0,0,1,0,0,0.004693076861463968,0,0.43636363636363634,-3.8260000000000147,1,55.573999999999984]"
KXBTC15M-26AUG171330-30,1786986960000,1786987140000,1,0.47700000000000004,"[0.6770170534811093,0.6770170534811093,1,0.9333333333333333,6.666666666666665,0.7567935987903213,0,18.166382124445576,0.8227730354074263,0.52,1,1.0000000000000009,1.0000000000000009,101,-1.0000000000000009,1,0,0,1,0,1,0.1264103685302884,-0.12434454988381471,0.42857142857142855,-4.036000000000016,-1,55.36399999999998]"
KXBTC15M-26AUG171445-45,1786991460000,1786991700000,0,-0.20000000000000007,"[0.580671971854607,0.580671971854607,1,0.9333333333333333,6.666666666666665,2.751604328872198,1,14.55696277817882,0.5864557022254305,0.47,1,0.9999999999999953,1.0000000000000009,101,-1.0000000000000009,1,0,0,1,1,0,0.31275140850185096,0.2743392709489534,0.43859649122807015,-3.559000000000019,1,55.84099999999998]"
KXBTC15M-26AUG171500-00,1786992420000,1786992600000,1,0.019999999999999962,"[0.28394950946132297,0.28394950946132297,1,0.8666666666666667,13.33333333333333,1.3110624068243775,0,30.247624783562394,0.5919809982684991,0.35,1,0.9999999999999953,0.9999999999999898,100.99999999999997,-0.9999999999999787,1,0,0,1,1,0,0.09273483378269863,0.056681727441643126,0.43103448275862066,-3.7590000000000217,-1,55.64099999999998]"
KXBTC15M-26AUG171515-15,1786993260000,1786993440000,0,-0.19,"[0.21543238304398568,0.21543238304398568,1,0.9333333333333333,6.666666666666665,1.067372967678985,0,22.274394682267385,0.5827439468226738,0.36,1,1.0000000000000009,1.0000000000000009,101,-1.0000000000000009,1,0,0,1,0,0,0.020599923958526375,-0.13024193548387686,0.4406779661016949,-3.7390000000000185,1,55.66099999999998]"
KXBTC15M-26AUG171545-45,1786995120000,1786995420000,0,-0.18000000000000002,"[0.5363299865015873,0.5363299865015873,1,0.8666666666666667,13.33333333333333,1.098045266375969,0,28.009352526382518,0.7000935252638252,0.42,1,1.0000000000000009,1.0000000000000009,101,-1.0000000000000009,1,0,0,1,0,0,0.003804102517959617,0.03403443862670663,0.43333333333333335,-3.9290000000000163,-1,55.47099999999998]"
KXBTC15M-26AUG171600-00,1786995960000,1786996440000,0,-0.362,"[0.5799764340854676,0.5799764340854676,1,0.9333333333333333,6.666666666666665,1.0605476099013493,0,22.432324255475365,0.7143232425547537,0.49,1,1.0000000000000009,1.0000000000000009,101,-1.0000000000000009,1,0,0,1,0,0,0.0017883078530603932,-0.005359559652362567,0.4262295081967213,-4.109000000000016,-2,55.29099999999998]"
KXBTC15M-26AUG171645-45,1786998660000,1786998840000,0,-0.06,"[0.3947511304625842,0.3947511304625842,1,0.9333333333333333,6.666666666666665,0.9690879942269762,0,39.16950677034757,0.6633560541627805,0.35,1,0.9999999999999953,0.9999999999999898,100.99999999999997,-0.9999999999999787,1,0,0,1,1,0,0.08438553226703704,0.1852479642093563,0.41935483870967744,-4.471000000000018,-3,54.92899999999998]"
KXBTC15M-26AUG171700-00,1786999680000,1786999860000,0,-0.25,"[0.35713564160857003,0.35713564160857003,1,0.8,19.999999999999996,0.6804738965516841,0,45.165620105679466,0.7213249608454357,0.36,1,1.0000000000000009,1.0000000000000009,101,-1.0000000000000009,1,0,0,1,1,0,0.06326180390653449,0.09814140915886949,0.4126984126984127,-4.53100000000002,-4,54.86899999999998]"
KXBTC15M-26AUG171815-15,1787004240000,1787004420000,0,-0.23,"[0.4108018983617396,0.4108018983617396,1,0.7333333333333333,26.66666666666667,0.8395618835278367,0,33.26634687082374,0.71613077496659,0.45,1,1.0000000000000009,1.0000000000000009,101,-1.0000000000000009,1,0,0,1,1,0,0.03796029409175438,0.03389688260582169,0.40625,-4.78100000000002,-5,54.61899999999998]"
KXBTC15M-26AUG171830-30,1787004960000,1787005440000,1,0.33,"[0.5808066506640418,0.5808066506640418,1,0.9333333333333333,6.666666666666665,0.590278745533726,0,20.146620567868545,0.8457770094644758,0.51,1,1.0000000000000009,1.0000000000000009,101,-1.0000000000000009,1,0,0,1,0,1,0.06873534819886684,-0.04350461624544888,0.4,-5.011000000000017,-6,54.38899999999998]"
KXBTC15M-26AUG171845-45,1787005860000,1787006220000,1,0.33999999999999997,"[0.5302234361871303,0.5302234361871303,1,0.9333333333333333,6.666666666666665,0.7338847092020211,0,21.163428944639616,0.7727238157439936,0.42,1,1.0000000000000009,1.0000000000000009,101,-1.0000000000000009,1,0,0,1,0,1,0.07188808267267252,-0.16931929420066494,0.4090909090909091,-4.681000000000019,1,54.71899999999998]"
KXBTC15M-26AUG171900-00,1787006760000,1787007180000,0,-0.14000000000000007,"[0.7347944466220367,0.7347944466220367,1,0.9333333333333333,6.666666666666665,0.5660894133675606,0,40.045727500623684,0.9104572750062369,0.51,1,1.0000000000000009,1.0000000000000009,101,-1.0000000000000009,1,0,0,1,0,0,0.026001709708294907,0.0001243974304898643,0.417910447761194,-4.341000000000015,2,55.05899999999998]"
KXBTC15M-26AUG172000-00,1787010360000,1787010540000,1,0.1999999999999999,"[0.6538353737817971,0.6538353737817971,1,0.9333333333333333,6.666666666666665,1.3738974217974405,0,27.356612876704904,0.6888529030136392,0.47,1,0.9999999999999953,1.0000000000000009,101,-1.0000000000000009,1,0,0,1,1,0,0.15998275938640724,0.1741312817494789,0.4117647058823529,-4.481000000000016,-1,54.91899999999998]"
