ticker,ts,outcome_ms,label,pnl,features
KXBTC15M-26AUG170615-15,1786960860000,1786961100000,1,0.1399999999999999,"[1.162204802588851,1.162204802588851,1,0.9333333333333333,6.666666666666665,0.40299248376264046,0,26.399999999999995,0.99,0.55,1,1.0000000000000009,1.0000000000000009,101,-1.0000000000000009,1,0,0,1,0,1,0.05792699490431889,-0.07437142887349868,0.4909090909090909,-6.019999999999953,-4,93.98000000000005]"
KXBTC15M-26AUG170815-15,1786968060000,1786968240000,1,0.25,"[0.9014134679259634,0.9014134679259634,1,0.9333333333333333,6.666666666666665,1.2584994801363847,0,18.046477079224022,0.770774617987067,0.47,1,0.9999999999999953,1.0000000000000009,101,-1.0000000000000009,1,0,0,1,0,1,0.0522520511832172,-0.08341953823491899,0.5,-5.879999999999953,1,94.12000000000005]"
KXBTC15M-26AUG170830-30,1786968960000,1786969260000,0,-0.20000000000000007,"[0.5532678729970383,0.5532678729970383,1,0.9333333333333333,6.666666666666665,1.4380798509381376,0,17.08617946713601,0.6547696577856001,0.37,2,1.0000000000000009,1.0000000000000009,101,-1.0000000000000009,1,0,0,1,0,1,0.021544608368492944,-0.15889456573682237,0.5087719298245614,-5.629999999999953,2,94.37000000000005]"
KXBTC15M-26AUG170915-15,1786971660000,1786972080000,0,-0.10000000000000003,"[0.9434306983214408,0.9434306983214408,1,0.9333333333333333,6.666666666666665,0.7596852543755538,0,23.44102838505396,0.9006838064175661,0.51,1,1.0000000000000009,1.0000000000000009,101,-1.0000000000000009,1,0,0,1,0,1,0.07049460275566422,-0.13266075806147581,0.5,-5.829999999999956,-1,94.17000000000004]"
KXBTC15M-26AUG171000-00,1786974360000,1786974600000,1,0.31,"[0.910441972333887,0.910441972333887,1,0.9333333333333333,6.666666666666665,2.862974210127109,1,19.87315610954832,0.6289852488763865,0.47,1,0.9999999999999953,1.0000000000000009,101,-1.0000000000000009,1,0,0,1,1,0,0.23055746987343045,0.20836743688219528,0.4915254237288136,-5.92999999999995,-2,94.07000000000005]"
KXBTC15M-26AUG171015-15,1786975260000,1786975680000,0,-0.43000000000000005,"[0.7413422933813221,0.7413422933813221,1,0.9333333333333333,6.666666666666665,1.763245710014759,0,27.286356948496064,0.6682908555879685,0.45,2,1.0000000000000009,1.0000000000000009,101,-1.0000000000000009,1,0,0,1,1,0,0.07483225795307007,0.2629602809152365,0.5,-5.619999999999948,1,94.38000000000005]"
KXBTC15M-26AUG171030-30,1786976220000,1786976400000,0,-0.06,"[1.2262670102897364,1.2262670102897364,1,0.8666666666666667,13.33333333333333,1.293741986918067,0,41.96205046431103,0.8456964037144882,0.51,1,1.0000000000000009,1.0000000000000009,101,-1.0000000000000009,1,0,0,1,1,0,0.09532565985427832,0.12892174299306003,0.4918032786885246,-6.0499999999999545,-1,93.95000000000005]"
KXBTC15M-26AUG171130-30,1786979760000,1786980000000,0,-0.28,"[1.249760294189595,1.249760294189595,1,0.9333333333333333,6.666666666666665,1.9386029916641685,0,17.21362356849708,0.7477089885479766,0.61,1,1.0000000000000009,1.0000000000000009,101,-1.0000000000000009,1,0,0,1,1,0,0.2889600023863702,0.43650615289014816,0.4838709677419355,-6.109999999999957,-2,93.89000000000004]"
KXBTC15M-26AUG171145-45,1786980660000,1786981080000,1,0.22999999999999998,"[0.8456035956589121,0.8456035956589121,1,0.9333333333333333,6.666666666666665,2.4312712519595476,1,15.07253181438485,0.6405802545150788,0.52,1,1.0000000000000009,1.0000000000000009,101,-1.0000000000000009,1,0,0,1,1,0,0.2827248817342802,0.26324373633928033,0.47619047619047616,-6.389999999999958,-3,93.61000000000004]"
KXBTC15M-26AUG171245-45,1786984260000,1786984440000,1,0.15999999999999998,"[1.0531073693315007,1.0531073693315007,1,0.9333333333333333,6.666666666666665,1.2965725697152306,0,18.97509315257816,0.7997509315257816,0.61,1,1.0000000000000009,1.0000000000000009,101,-1.0000000000000009,1,0,0,1,0,0,0.02236015085174158,-0.08726547403852258,0.484375,-6.159999999999954,1,93.84000000000005]"
KXBTC15M-26AUG171315-15,1786986060000,1786986360000,0,-0.21000000000000002,"[0.7410815795339615,0.7410815795339615,1,0.9333333333333333,6.666666666666665,0.9779105510123067,0,27.36031300270635,0.7836031300270635,0.51,1,1.0000000000000009,1.0000000000000009,101,-1.0000000000000009,1,0,0,1,0,0,0.004693076861463968,0,0.49230769230769234,-5.999999999999957,2,94.00000000000004]"
KXBTC15M-26AUG171330-30,1786986960000,1786987140000,1,0.47700000000000004,"[0.6770170534811093,0.6770170534811093,1,0.9333333333333333,6.666666666666665,0.7567935987903213,0,18.166382124445576,0.8227730354074263,0.52,1,1.0000000000000009,1.0000000000000009,101,-1.0000000000000009,1,0,0,1,0,1,0.1264103685302884,-0.12434454988381471,0.48484848484848486,-6.209999999999951,-1,93.79000000000005]"
KXBTC15M-26AUG171500-00,1786992420000,1786992600000,1,0.039999999999999925,"[0.28394950946132297,0.28394950946132297,1,0.8666666666666667,13.33333333333333,1.3110624068243775,0,30.247624783562394,0.5919809982684991,0.35,2,0.9999999999999953,0.9999999999999898,100.99999999999997,-0.9999999999999787,1,0,0,1,1,0,0.09273483378269863,0.056681727441643126,0.4925373134328358,-5.732999999999947,1,94.26700000000005]"
KXBTC15M-26AUG171515-15,1786993260000,1786993440000,0,-0.37,"[0.21543238304398568,0.21543238304398568,1,0.9333333333333333,6.666666666666665,1.067372967678985,0,22.274394682267385,0.5827439468226738,0.36,2,1.0000000000000009,1.0000000000000009,101,-1.0000000000000009,1,0,0,1,0,0,0.020599923958526375,-0.13024193548387686,0.5,-5.692999999999941,2,94.30700000000006]"
